entity_id,legal_name,License Number,entity_status,entity_start,entity_end,license_type,business_category,phone_number,zip_code
BA-1076939-2022,A & A RESIDENTIAL SERVICES CORP.,1455768-DCA,Active,02/04/2013,02/28/2027,Premises,Home Improvement Contractor,+17188983156,11372
BA-1076940-2022,"Accurate Pharmacy, LLC",2014189-DCA,Active,10/03/2014,03/15/2027,Premises,Dealer In Products For The Disabled,+17187882082,11215
BA-1076942-2022,ARIZA GARDENING INC,2058134-DCA,Active,09/13/2017,02/28/2027,Premises,Home Improvement Contractor,+13472435465,11234
BA-1076948-2022,395 PARKING CORP.,0469630-DCA,Active,03/25/1997,03/31/2027,Premises,Garage & Parking Lot,+12122269797,10013
BA-1076953-2022,69 WARREN STREET PARKING CORPORATION,0427285-DCA,Active,03/11/1997,03/31/2027,Premises,Garage & Parking Lot,+12122335688,10007
BA-1076956-2022,BANUMA CONSTRUCTION LLC,2101495-DCA,Active,09/14/2021,02/28/2027,Premises,Home Improvement Contractor,+19175993312,11432
BA-1077013-2022,"ARCIERI & ASSOCIATES, INC.",1067545-DCA,Active,11/22/2000,05/01/2026,Premises,Employment Agency,+12122861700,10036
BA-1077109-2022,A.J. ARCHER CONSTRUCTION & MANAGEMENT CORP.,1376346-DCA,Active,11/05/2010,02/28/2027,Premises,Home Improvement Contractor,+16463382748,11216
BA-1077355-2022,ANTHONY'S FAMOUS GOURMET DELI INC.,1383202-DCA,Active,02/23/2011,12/31/2026,Premises,Tobacco Retail Dealer,+17187984773,10467
BA-1077357-2022,B & V CONVENIENCE STORE INC.,1366675-DCA,Active,08/16/2010,12/31/2027,Premises,Tobacco Retail Dealer,+17187400918,11428
BA-1077431-2022,BRILLIANT BUSINESS COMPUTER INC,2034431-DCA,Active,03/15/2016,12/31/2026,Premises,Electronics Store,+17183213888,11355
BA-1077546-2022,CHAMPION PARKING 92 LLC,2054291-DCA,Active,06/12/2017,03/31/2027,Premises,Garage & Parking Lot,+12123085959,10025
BA-1077551-2022,CJ AUTO BODY SUPPLIES CORP.,2118639-DCWP,Active,01/03/2024,07/31/2027,Premises,Secondhand Dealer - General,+17182914388,11435
BA-1077556-2022,BOSTON RD GAS INC,2067364-1-DCA,Active,03/07/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17186524476,10467
BA-1077906-2022,ARENA PARKING LLC,2105668-DCA,Active,04/29/2022,03/31/2027,Premises,Garage & Parking Lot,+19175668422,11217
BA-1077918-2022,10 EAST END AVENUE GARAGE CORP.,2009957-DCA,Active,06/24/2014,03/31/2027,Premises,Garage & Parking Lot,,10021
BA-1077923-2022,32ND STREET NEWS STAND INC.,2070672-1-DCA,Active,05/07/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+13476562646,10001
BA-1077951-2022,ARBEN REMODELING INC,2063145-DCA,Active,12/12/2017,02/28/2027,Premises,Home Improvement Contractor,+16468861305,10029
BA-1077952-2022,2166 CONVENIENCE CORP,2030605-2-DCA,Active,11/19/2015,12/31/2026,Premises,Tobacco Retail Dealer,+13472617503,10026
BA-1077961-2022,420 MADISON FOOD CORP.,1417253-DCA,Active,01/18/2012,12/31/2027,Premises,Tobacco Retail Dealer,+12123086140,10017
BA-1077975-2022,117 W INDIAN MARKET INC,2091659-DCA,Active,10/23/2019,03/31/2026,Premises,Stoop Line Stand,+17188434318,11419
BA-1077976-2022,ALL WELL PRODUCE INC.,2033754-DCA,Active,02/26/2016,03/31/2026,Premises,Stoop Line Stand,+16466676156,10013
BA-1077985-2022,"BONOMO & SONS, INC.",1221459-DCA,Active,03/21/2006,02/28/2027,Premises,Home Improvement Contractor,+17189674604,10309
BA-1078054-2022,"BROOKLYN AUTO GLASS, INC.",1092547-DCA,Active,08/28/2001,07/31/2027,Premises,Secondhand Dealer - General,+17183693030,11215
BA-1078704-2022,BRONX HOUSE TIRE & WHEEL INC.,1250815-DCA,Active,03/28/2007,07/31/2027,Premises,Secondhand Dealer - General,+17185420551,10472
BA-1078708-2022,AUSTRO GROCERY & DELI CORP.,1338352-DCA,Active,11/10/2009,12/31/2026,Premises,Tobacco Retail Dealer,+17184265233,11377
BA-1078742-2022,315 E 70 GARAGE CORP.,1266504-DCA,Active,08/30/2007,03/31/2027,Premises,Garage & Parking Lot,+12127367171,10021
BA-1078800-2022,A & N 99 C PLUS,2018501-2-DCA,Active,02/20/2015,12/31/2026,Premises,Tobacco Retail Dealer,+13479659422,10304
BA-1078810-2022,501 DELI CORP.,2006195-1369-DCA,Active,04/14/2014,12/31/2027,Premises,Tobacco Retail Dealer,+16468526095,10027
BA-1078813-2022,"ALAM, MOHAMMED F",1039999-DCA,Active,10/30/2002,02/28/2027,Premises,Home Improvement Contractor,+17188597929,11218
BA-1078816-2022,"1632 HYLAN BLVD AUTO, LLC",2028577-DCA,Active,09/18/2015,07/31/2027,Premises,Secondhand Dealer - Auto,,10305
BA-1078817-2022,A AND K APPLIANCES INC.,1468768-DCA,Active,10/14/2013,12/31/2026,Premises,Electronics Store,+17187935048,11367
BA-1078830-2022,"250 J.B. FOOD CENTER, INC.",1156917-DCA,Active,06/11/2008,12/31/2027,Premises,Tobacco Retail Dealer,+17183252699,10467
BA-1078840-2022,BEST HOUSEKEEPING INDUSTRIES INC.,0913513-DCA,Active,04/18/2005,12/31/2026,Premises,Electronics Store,+12126778808,10009
BA-1078847-2022,79 GREEN APPLE CORP,2027291-2-DCA,Active,08/19/2015,12/31/2026,Premises,Tobacco Retail Dealer,+17185968219,11201
BA-1078850-2022,AMERICAN SECURED FENCING CORP.,2048594-DCA,Active,02/22/2017,02/28/2027,Premises,Home Improvement Contractor,+17188826494,10475
BA-1078860-2022,A&R AUTO SALES ENT INC,2016131-DCA,Active,12/03/2014,07/31/2027,Premises,Secondhand Dealer - Auto,+17184354371,11218
BA-1078864-2022,AVE H DELI INC,2073757-1-DCA,Active,06/19/2018,11/30/2027,Premises,Electronic Cigarette Dealer,,11234
BA-1078886-2022,ACME CONTRACTING USA INC.,1118181-DCA,Active,02/24/2004,02/28/2027,Premises,Home Improvement Contractor,+17184641150,11423
BA-1078897-2022,BLACKLION PAINTING INC,2014176-DCA,Active,10/02/2014,02/28/2027,Premises,Home Improvement Contractor,+13479220329,10302
BA-1079119-2022,BASHA CONSTRUCTION INC.,2108553-DCA,Active,09/01/2022,02/28/2027,Premises,Home Improvement Contractor,+17187919283,11223
BA-1079141-2022,BENT MECHANICAL CORP.,1468489-DCA,Active,07/02/2013,02/28/2027,Premises,Home Improvement Contractor,+17187770728,10011
BA-1079172-2022,BOLLA OPERATING CORP.,1308077-DCA,Active,01/26/2009,12/31/2027,Premises,Tobacco Retail Dealer,+15162488689,11229
BA-1079186-2022,ACHIEVE L.Y. CONSTRUCTION CORP.,1333080-DCA,Active,09/16/2009,02/28/2027,Premises,Home Improvement Contractor,+16463699996,11364
BA-1079303-2022,AP. TEK RESTORATION INC.,1182624-DCA,Active,07/21/2010,02/28/2027,Premises,Home Improvement Contractor,+17185656100,11370
BA-1079306-2022,APEX NYC INC,2118115-DCWP,Active,12/06/2023,07/31/2027,Premises,Secondhand Dealer - Auto,+17184572643,11377
BA-1079313-2022,BEN JEVO MGT INC,2074861-DCA,Active,07/02/2018,07/31/2027,Premises,Secondhand Dealer - General,+19174966251,10304
BA-1079322-2022,AZ RENOVATION INC.,1242684-DCA,Active,07/02/2007,02/28/2027,Premises,Home Improvement Contractor,+13476618480,11101
BA-1079324-2022,"A & B CONTRACTING, LLC",1303599-DCA,Active,10/31/2008,02/28/2027,Premises,Home Improvement Contractor,+16462994021,10465
BA-1079363-2022,AMERICAN DESI BAZAAR & DELI INC.,1203820-DCA,Active,07/14/2005,03/31/2026,Premises,Stoop Line Stand,+17186399720,11370
BA-1079369-2022,"ADELPHI ARTS, INC.",2000352-DCA,Active,10/31/2013,02/28/2027,Premises,Home Improvement Contractor,+19178044832,11217
BA-1079380-2022,1533 PAWNIT TREMONT CORP,1469384-DCA,Active,07/15/2013,07/31/2027,Premises,Secondhand Dealer - General,+17188616100,10457
BA-1079410-2022,APPLE INC,2022592-DCA,Active,05/12/2015,12/31/2026,Premises,Electronics Store,+14089961010,10023
BA-1079420-2022,BROOKLYN CONTRACTING GROUP CORP,2105994-DCA,Active,05/12/2022,02/28/2027,Premises,Home Improvement Contractor,+16463747263,11214
BA-1079423-2022,BLACKLER AIR COMPRESSOR CORP.,0969965-DCA,Active,08/27/1997,07/31/2027,Premises,Secondhand Dealer - General,+17189812774,10304
BA-1079431-2022,APPLE RESTORATION & WATERPROOFING INC.,1247661-DCA,Active,09/25/2013,02/28/2027,Premises,Home Improvement Contractor,+17185995055,11206
BA-1079475-2022,BOLLA OPERATING CORP.,2068942-1-DCA,Active,04/05/2018,11/30/2027,Premises,Electronic Cigarette Dealer,,11228
BA-1079479-2022,278 HOME IMPROVEMENT LLC,2102705-DCA,Active,11/19/2021,02/28/2027,Premises,Home Improvement Contractor,+12123003689,10303
BA-1079483-2022,115 LEFFERTBLVD NEWSTAND INC,2089264-2-DCA,Active,08/07/2019,12/31/2026,Premises,Tobacco Retail Dealer,+17188482332,11420
BA-1079825-2022,5 STAR EXPRESS DELI AND GROCERY CORP,2031191-2-DCA,Active,12/09/2015,12/31/2026,Premises,Tobacco Retail Dealer,+13472416164,11225
BA-1079851-2022,AZE WIRELESS LLC,2084082-DCA,Active,04/03/2019,12/31/2026,Premises,Electronics Store,+18456719007,10475
BA-1079853-2022,18 SONS CONSTRUCTION INC,2093773-DCA,Active,01/21/2020,02/28/2027,Premises,Home Improvement Contractor,+13479720750,11229
BA-1079858-2022,AHMON FOOD INC.,2075233-1-DCA,Active,07/09/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17183240370,10461
BA-1079866-2022,569 WEST WIRELESS INC.,2081607-DCA,Active,01/24/2019,12/31/2026,Premises,Electronics Store,,10034
BA-1079869-2022,"APCO GROUP, INC.",1309914-DCA,Active,02/24/2009,02/28/2027,Premises,Home Improvement Contractor,+17199311021,10473
BA-1079984-2022,A & S CONSTRUCTION OF NY INC.,1196294-DCA,Active,05/09/2005,02/28/2027,Premises,Home Improvement Contractor,+19175788460,10469
BA-1079987-2022,"7 ELEVEN, INC.",2077483-1-DCA,Active,08/27/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17327275030,11379
BA-1079998-2022,"BEST FARM BROOKLYN, INC",2039137-DCA,Active,06/16/2016,03/31/2026,Premises,Stoop Line Stand,,11226
BA-1080021-2022,234 COMMUNICATIONS CORP.,1449258-DCA,Active,02/07/2013,12/31/2026,Premises,Electronics Store,+17189541540,10302
BA-1080047-2022,"AT&T MOBILITY SUPPLY, LLC",2048820-DCA,Active,02/28/2017,07/31/2027,Premises,Secondhand Dealer - General,+16308572100,10468
BA-1080292-2022,174-02 HORACE HARDING EXPRESSWAY REALTY OPERATING CORP.,2042987-1-DCA,Active,08/26/2016,12/31/2027,Premises,Tobacco Retail Dealer,+13474087426,11365
BA-1080294-2022,AD BEST CONTRACTORS LLC,2079278-DCA,Active,10/19/2018,02/28/2027,Premises,Home Improvement Contractor,+17182762003,11434
BA-1080298-2022,"AT&T MOBILITY SUPPLY, LLC",2047142-DCA,Active,01/06/2017,12/31/2026,Premises,Electronics Store,+16308572100,11354
BA-1080299-2022,338 8TH AVENUE CORP.,2074466-1-DCA,Active,06/26/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+12122292727,10001
BA-1080305-2022,360 PRESTIGE CONTRACTING INC.,2092514-DCA,Active,11/25/2019,02/28/2027,Premises,Home Improvement Contractor,+19175787020,11374
BA-1080317-2022,ATLANTIC CAR SALES INC,2063413-DCA,Active,12/15/2017,07/31/2027,Premises,Secondhand Dealer - Auto,+17186000894,11207
BA-1080322-2022,992 BROOK AVE AUTO DISMANTLERS CORP.,2055589-DCA,Active,07/11/2017,07/31/2027,Premises,Secondhand Dealer - General,+12124648979,10451
BA-1080323-2022,BOLLA OPERATING CORP.,2066540-1-DCA,Active,02/22/2018,12/31/2027,Premises,Tobacco Retail Dealer,,11223
BA-1080375-2022,2 NORTH 6TH PARKING CORP,2068286-DCA,Active,03/23/2018,03/31/2027,Premises,Garage & Parking Lot,+12127367171,11249
BA-1080407-2022,116TH-117TH STREET PARKING CORP.,2015757-DCA,Active,11/21/2014,03/31/2027,Premises,Garage & Parking Lot,+12127367171,10026
BA-1080432-2022,BOB'S GOLDEN PALACE CORPORATION,1280514-DCA,Active,03/31/2008,07/31/2027,Premises,Secondhand Dealer - General,+17184617689,11354
BA-1080829-2022,162 JAMAICA DELI INC.,2052101-2-DCA,Active,04/28/2017,12/31/2026,Premises,Tobacco Retail Dealer,+16466788727,11432
BA-1080908-2022,"BAYSIDE CONTRACTING, INC.",1198929-DCA,Active,06/01/2005,02/28/2027,Premises,Home Improvement Contractor,+17184334348,11101
BA-1080909-2022,ANRA WIRELESS INC,2083008-DCA,Active,03/11/2019,12/31/2026,Premises,Electronics Store,+13473804306,10458
BA-1080912-2022,BHAKTI 61 INC,2071364-1-DCA,Active,05/17/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17184296030,11377
BA-1081024-2022,AVELLINO CONSTRUCTION CORP.,2000313-DCA,Active,10/30/2013,02/28/2027,Premises,Home Improvement Contractor,+19178040531,11365
BA-1081122-2022,EL MUNDO AUTO REPAIR CORP,2127373-DCWP,Active,03/24/2025,07/31/2027,Premises,Secondhand Dealer - General,+13479189971,10453
BA-1081284-2022,"ALI, BABER",2004517-DCA,Active,03/10/2014,02/28/2027,Premises,Home Improvement Contractor,+17182106309,11234
BA-1081310-2022,ANAJUR CONSTRUCTION CORP.,1220350-DCA,Active,03/03/2006,02/28/2027,Premises,Home Improvement Contractor,+19179691378,10309
BA-1081314-2022,514 MY DELI & GROCERY INC,2096413-DCA,Active,09/15/2020,03/31/2026,Premises,Stoop Line Stand,+16467191227,10014
BA-1081319-2022,ARTISTIC DESIGN CORP.,1319302-DCA,Active,04/15/2011,02/28/2027,Premises,Home Improvement Contractor,+17183575718,11357
BA-1081322-2022,BRADDOCK PHARMACY LLC,1471731-DCA,Active,08/19/2013,03/15/2027,Premises,Dealer In Products For The Disabled,+13478669184,11426
BA-1081324-2022,A1 PARIS CONSTRUCTION CORP.,1304402-DCA,Active,11/14/2008,02/28/2027,Premises,Home Improvement Contractor,+17184319797,11230
BA-1081419-2022,"BARONE JEWELERS, INC.",0767540-DCA,Active,07/15/2003,07/31/2027,Premises,Secondhand Dealer - General,+17187673110,11357
BA-1081428-2022,"BROOKLYN WOODCRAFT, LLC",2056250-DCA,Active,07/26/2017,02/28/2027,Premises,Home Improvement Contractor,+19178380051,11218
BA-1081435-2022,"AT&T MOBILITY SUPPLY, LLC",2046582-DCA,Active,12/19/2016,12/31/2026,Premises,Electronics Store,+16308572100,10005
BA-1081439-2022,ALOY CONTRACTING CORP.,2058917-DCA,Active,10/02/2017,02/28/2027,Premises,Home Improvement Contractor,+16462350413,10312
BA-1081440-2022,"AQIDAS TRADING, INC.",1377517-DCA,Active,11/23/2010,03/31/2026,Premises,Stoop Line Stand,+12128311754,10029
BA-1081456-2022,750 INC.,1396660-DCA,Active,09/01/2011,03/31/2027,Premises,Garage & Parking Lot,+17185842620,10468
BA-1081539-2022,APPLE INC,1212169-DCA,Active,10/11/2005,12/31/2026,Premises,Electronics Store,+14089961010,10304
BA-1081542-2022,4530 TIP TOP CAR DEALER INC.,1349516-DCA,Active,04/08/2010,07/31/2027,Premises,Secondhand Dealer - Auto,+19175606810,10457
BA-1081544-2022,3023 Wireless Inc,2097518-DCA,Active,01/15/2021,12/31/2026,Premises,Electronics Store,+17182922826,10455
BA-1081545-2022,"809 LEX GROCERY, INC.",0903518-DCA,Active,03/24/1994,03/31/2026,Premises,Stoop Line Stand,+19175367122,10065
BA-1081550-2022,110 EAST 42ND STREET GARAGE LLC,2103198-DCA,Active,12/21/2021,01/07/2026,Premises,Garage & Parking Lot,+16465640409,10017
BA-1081555-2022,ACRUZ CONSTRUCTION CORP,2087245-DCA,Active,06/15/2019,02/28/2027,Premises,Home Improvement Contractor,+13473145777,11221
BA-1081560-2022,BLUSHI CONSTRUCTION INC.,1399222-DCA,Active,07/06/2011,02/28/2027,Premises,Home Improvement Contractor,+16462583535,10128
BA-1081568-2022,B & H JEWELRY CORP.,1391825-DCA,Active,05/13/2011,04/30/2026,Premises,Pawnbroker,+17187730333,11213
BA-1081575-2022,82ND CONVENIENCE STORE CORP,2100605-2-DCA,Active,08/03/2021,12/31/2026,Premises,Tobacco Retail Dealer,+19299282747,11372
BA-1081578-2022,249 STREET FOODMART INC,2123324-2-DCWP,Active,08/05/2024,11/30/2027,Premises,Electronic Cigarette Dealer,+19172241988,11426
BA-1081882-2022,7 STAR WIRELESS INC.,1245797-DCA,Active,12/28/2006,12/31/2026,Premises,Electronics Store,+17186180035,10454
BA-1082217-2022,Astoria Sounds & Printing Services Inc,2082705-DCA,Active,03/01/2019,12/31/2026,Premises,Electronics Store,,11368
BA-1082237-2022,"BALAL, AYUB",1383594-DCA,Active,02/28/2011,02/28/2027,Premises,Home Improvement Contractor,+13479810894,11432
BA-1082671-2022,ANNA GRATIA INC.,2081704-DCA,Active,01/28/2019,02/28/2027,Premises,Home Improvement Contractor,+13476330711,11231
BA-1082687-2022,194 Wireless Inc,2094196-DCA,Active,02/05/2020,12/31/2026,Premises,Electronics Store,+13473804306,10456
BA-1082733-2022,"GAMESTOP, INC.",1327233-DCA,Active,07/28/2009,12/31/2026,Premises,Electronics Store,+17186232151,10451
BA-1083130-2022,ACME ROOFING CORP,2092765-DCA,Active,12/05/2019,02/28/2027,Premises,Home Improvement Contractor,+17182369469,11214
BA-1083149-2022,BROADWAY BEER AND SMOKE INC.,2073485-1-DCA,Active,06/15/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+19175864084,11106
BA-1083278-2022,A.P. MARBLE & GRANITE INC,2001131-DCA,Active,11/27/2013,02/28/2027,Premises,Home Improvement Contractor,+17187455309,11220
BA-1083281-2022,"AFFORDABLE AC, LLC.",2000832-DCA,Active,11/19/2013,02/28/2027,Premises,Home Improvement Contractor,+19178850013,10314
BA-1083293-2022,ACE MEDICAL EQUIPMENT INC,2101738-DCA,Active,09/23/2021,02/28/2026,Premises,Scale Dealer/Repairer,+17188910333,11229
BA-1083301-2022,ANNADALE ROAD CORP,2073903-1-DCA,Active,06/20/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17189666826,10312
BA-1083308-2022,"ALAM PAINTING CO., INC.",0986355-DCA,Active,06/22/2007,02/28/2027,Premises,Home Improvement Contractor,+16462446508,11432
BA-1083313-2022,235 WEST 48TH STREET GARAGE LLC,2098788-DCA,Active,05/18/2021,03/31/2027,Premises,Garage & Parking Lot,+16465840409,10036
BA-1083325-2022,"AMBOY SERVICE STATION, INC.",1199981-DCA,Active,06/08/2005,12/31/2027,Premises,Tobacco Retail Dealer,+17189486541,10308
BA-1083399-2022,ALAM & BROTHERS INC.,1053594-DCA,Active,11/21/2000,12/31/2026,Premises,Tobacco Retail Dealer,+17184725827,11104
BA-1083683-2022,ALKHARAF DELI & GROCERY INC.,1453418-DCA,Active,01/08/2013,12/31/2026,Premises,Tobacco Retail Dealer,+17189815980,10304
BA-1083685-2022,"BENNY'S MASONRY, INC.",1260519-DCA,Active,07/02/2007,02/28/2027,Premises,Home Improvement Contractor,+19175782830,10304
BA-1083964-2022,BROADWAY AUTO CENTER NY INC,1460048-DCA,Active,03/18/2013,12/31/2026,Premises,Tobacco Retail Dealer,+17187776595,11106
BA-1084025-2022,"13TH AVENUE AUTO SALES, INC.",0923912-DCA,Active,07/23/2003,07/31/2027,Premises,Secondhand Dealer - Auto,+17189461400,11223
BA-1084028-2022,BLUE PLANT LLC,2129136-DCWP,Active,06/03/2025,02/28/2027,Premises,Home Improvement Contractor,+12126602583,11231
BA-1084031-2022,107 PARK OPS LLC,2102636-DCA,Active,11/16/2021,03/31/2027,Premises,Garage & Parking Lot,+19177838974,10025
BA-1084045-2022,AFFILIATED PARKING LLC,2125946-DCWP,Active,12/27/2024,03/31/2027,Premises,Garage & Parking Lot,+18777275464,10016
BA-1084058-2022,AMERICAN TRADING ENTERPRISES INC,2093509-DCA,Active,01/10/2020,07/31/2027,Premises,Secondhand Dealer - General,+12124891909,10020
BA-1084298-2022,69 EAST 80TH STREET PARKING CORP.,2101209-DCA,Active,08/30/2021,03/31/2027,Premises,Garage & Parking Lot,+12127367171,10075
BA-1084313-2022,89-31 FOOD CORP.,1422157-DCA,Active,03/21/2012,12/31/2027,Premises,Tobacco Retail Dealer,+17185233006,11432
BA-1084330-2022,60TH ST TIRE SHOP CORP,2092004-DCA,Active,11/04/2019,07/31/2027,Premises,Secondhand Dealer - General,+13473037044,11219
BA-1084463-2022,"AT&T MOBILITY SUPPLY, LLC",2048821-DCA,Active,02/28/2017,07/31/2027,Premises,Secondhand Dealer - General,+16308572100,10002
BA-1084468-2022,"532 MADISON AVENUE GOURMET FOODS, INC.",1049278-DCA,Active,10/31/2000,12/31/2026,Premises,Tobacco Retail Dealer,+12126441090,10022
BA-1084471-2022,"AFICION, INC.",1227126-DCA,Active,05/18/2006,12/31/2026,Premises,Tobacco Retail Dealer,+17187611234,10314
BA-1084475-2022,"AMMK, INC.",1105720-DCA,Active,04/08/2002,02/28/2027,Premises,Home Improvement Contractor,+17185910055,11365
BA-1084510-2022,AI & HR INC,2100791-2-DCA,Active,08/12/2021,12/31/2026,Premises,Tobacco Retail Dealer,+13476560420,10301
BA-1084511-2022,"BARROW STREET GARAGE, LLC",1185592-DCA,Active,12/01/2004,03/31/2027,Premises,Garage & Parking Lot,+12122429791,10014
BA-1084585-2022,AAA PRO CONSTRUCTION INC,2130828-DCWP,Active,08/27/2025,02/28/2027,Premises,Home Improvement Contractor,+13473195111,11230
BA-1084589-2022,ADR HOME ENERGY SOLUTIONS LLC,2103463-DCA,Active,01/14/2022,02/28/2027,Premises,Home Improvement Contractor,+19177922603,11412
BA-1084594-2022,"APONTE, DANIEL",2052896-DCA,Active,05/12/2017,02/28/2027,Premises,Home Improvement Contractor,+17189086602,10453
BA-1084611-2022,AMR DELI & GROCERY CORP,2097476-2-DCA,Active,01/11/2021,12/31/2026,Premises,Tobacco Retail Dealer,+13478985354,11432
BA-1084623-2022,ALDAR GENERAL SERVICE INCORPORATED,2082715-DCA,Active,03/01/2019,02/28/2027,Premises,Home Improvement Contractor,+19175770611,10306
BA-1084629-2022,"AHMED, IRFAN",1157520-DCA,Active,12/31/2003,02/28/2027,Premises,Home Improvement Contractor,+16463618651,11223
BA-1084638-2022,56 LEONARD GARAGE LLC,2060566-DCA,Active,11/09/2017,03/31/2027,Premises,Garage & Parking Lot,+16465840409,10013
BA-1084639-2022,"BENJAMIN, VANCLAIR",2000876-DCA,Active,11/20/2013,02/28/2027,Premises,Home Improvement Contractor,+19296424312,11212
BA-1084642-2022,ALEDREW CORP.,0927409-DCA,Active,04/11/1997,03/31/2027,Premises,Garage & Parking Lot,+17186311572,11372
BA-1084644-2022,"1102 8TH AVE. FOOD OF NY, CORP.",1202736-DCA,Active,07/01/2005,12/31/2026,Premises,Tobacco Retail Dealer,+17187684070,11215
BA-1084659-2022,120 Wireless Inc,2078875-DCA,Active,10/05/2018,12/31/2026,Premises,Electronics Store,+13473804306,10468
BA-1084668-2022,"4700 BROADWAY, INC",1360937-DCA,Active,06/29/2010,05/01/2026,Premises,Employment Agency,+12127258459,10018
BA-1084680-2022,Bota Construction Corp,2103777-DCA,Active,02/04/2022,02/28/2027,Premises,Home Improvement Contractor,+19175040236,11218
